User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Mining Press / EnerNews,@MiningPress,2021-12-21T18:00:01.000Z,"Mining Press / EnerNews
@MiningPress
·
Dec 21, 2021Mining Press | Cuánto obtuvo Newmont con su ""primer bono sostenible""

 https://bit.ly/3soHcPL
@NewmontCorp",,,
Newmont Corporation,@NewmontCorp,2021-12-21T15:29:10.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 21, 2021As an industry leader in technical proficiency and execution, our Frontline Leadership training and employee development programs ensure continuous improvement. In 2021, we conducted 46 Frontline Leadership workshops in 10 locations, training 567 leaders.
newmont.com
Investing in Our People: Newmont’s Frontline Leadership Training
At Newmont, we believe in developing and investing in our employees and leadership. One way we do this is through our Frontline Leadership training. Frontline leaders are supervisors who oversee site...
2",,,2
Don Richardson,@Don_Richardson,2021-12-21T12:37:31.000Z,"Don Richardson
@Don_Richardson
·
Dec 21, 2021@NewmontCorp
 raises $1bn through mining industry’s first sustainability linked bond - financing linked to gold miner’s #ESG performance – #carbonemissions and more women in senior roles. If it does not meet commitments, more interest goes to bondholders
mining.com
Newmont raises $1bn through mining industry’s first sustainability linked bond
The financing is linked to the gold miner’s ESG (environmental, social and governance) performance – specifically its carbon emissions and its commitment to promote more women into senior roles.",,,
Newmont Corporation,@NewmontCorp,2021-12-20T21:45:58.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 20, 2021Congratulations to our new senior vice presidents: Suzy Retallack, SVP, Health, Safety and Security; Luis Canepari, SVP, Information Technology; Mark Casper, SVP, Resource Evaluation and Mine Planning; and Ramsey Musa, SVP, Supply Chain. https://bit.ly/3pcJBLj
1
15",,1,15
Brian,@brian_zarb,2021-12-19T23:00:02.000Z,"Brian
@brian_zarb
·
Dec 20, 2021$NEM - Newmont Corp
---
Newmont is the biggest HOLDING of all major GOLD ETFs. A Real mover. 
Are we going to see fresh new highs ? probably
---
#Gold | #Silver | #Inflation",,,
Chad K. Aitken,@AitkenResearch,2021-12-17T20:52:03.000Z,"Chad K. Aitken
@AitkenResearch
·
Dec 17, 2021Expect2win News:
$GLD $GDX 

Reports: 
Investors like these black box investments of hard to value the future. 

The best black box idea for future innovation?

Gold! 
@SchiffGold
 @Goldmoney
 @BarrickGold
 @NewmontCorp",,,
Newmont Corporation,@NewmontCorp,2021-12-17T19:04:10.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 17, 2021Experience a day in the life of an environmental technician, chef or mill operator. 

Check out the Musselwhite mine’s virtual reality videos to explore and better understand the roles and their day-to-day actions: https://bit.ly/3E0l8NL
@skillsontario
newmont.com
Musselwhite Mine Uses Virtual Reality to Highlight Careers in Mining
As part of the Skills Ontario program, Newmont’s Musselwhite mine recently partnered with ORIGIN, an Indigenous-owned company based in Fort William First Nation, to produce a series of 360-degree...
1",,,1
project C.U.R.E.,@projectcure,2021-12-16T16:05:41.000Z,"project C.U.R.E.
@projectcure
·
Dec 16, 2021When your partners engage in #corporatesocialresponsibility, #volunteering is part of their DNA! Thanks to this mighty team of three from 
@NewmontCorp
 who jumped into helping Project C.U.R.E. - Denver load a container for #Nigeria! 

Help us deliver health and hope to the world!
2",,,2
Crux Investor,@CruxInvestor,2021-12-16T03:00:03.000Z,"Crux Investor
@CruxInvestor
·
Dec 16, 2021Gold Terra Resource Corp (YGT) - Newmont Deal Changes Everything
@GoldTerra
 $YGT

https://youtu.be/6nJf_SvOrrw
1
3",,1,3
Hedgehog Trader,@HedgehogTrader,2021-12-15T20:35:17.000Z,"Hedgehog Trader
@HedgehogTrader
·
Dec 15, 2021Newmont Corp $NEM #Gold
5
20",,5,20
Newmont Corporation,@NewmontCorp,2021-12-15T18:40:46.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 15, 2021George looks forward to the future of mining – a safe, sustainable and efficient one. #Newmont100
2",,,2
Newmont Corporation,@NewmontCorp,2021-12-15T18:40:46.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 15, 2021Meet George Agblevor, Workshop and Facility Foreman at our Akyem mine, who’s been with 
@Newmont_Ghana
 for five years. George is proud to have been part of a team which trained more than 100 Akyem apprentices, people who are currently running the Akyem mine, in both Ahafo & Akyem.
1
6",1,,6
Mining Press / EnerNews,@MiningPress,2021-12-15T15:50:00.000Z,"Mining Press / EnerNews
@MiningPress
·
Dec 15, 2021Mining Press | Norte Abierto (Barrick + Newmont): Corte de Chile ordena nueva EIA

 https://bit.ly/3IUjNvg
@barrickchile
 @NewmontCorp
 #NorteAbierto",,,
Richard,@CholakRichard,2021-12-14T16:48:14.000Z,"Richard
@CholakRichard
·
Dec 14, 2021Replying to 
@EnviroMetal_Tec
@Apple
 @BarrickGold
 @NewmontCorp",,,
ICMM,@ICMM_com,2021-12-14T10:30:00.000Z,"ICMM
@ICMM_com
·
Dec 14, 2021When significant events like COVID-19 occur, the industry has an important role to play in supporting recovery.

Through the Global Community Support Fund 
@NewmontCorp
 is helping to build:

 Workforce & community health
 Food security
 Local economic resilience
newmont.com
Newmont Celebrates 18 Months of the Global Community Support Fund
3",,,3
BlueMountainSkies,@bluemountnskies,2021-12-14T04:23:05.000Z,"BlueMountainSkies
@bluemountnskies
·
Dec 14, 2021Sell 
@NewmontCorp
 stock and support medical freedom.  $NEW
GST
@goldstocktrades
·
Dec 14, 2021
Newmont fired their top North American miner over these inhumane and criminal vaccine mandates.  We stand with you Dan and ready to invest where you go next! Please reach out to me as we need to unite our mining community against these evil atrocities! https://newmont.com/investors/news-release/news-details/2019/Accomplished-Miner-Dan-Janney-to-Lead-Newmont-Goldcorps-Business-in-North-America/default.aspx…
3
6",,3,6
FormWhispers,@formwhisperscom,2021-12-10T21:46:19.000Z,"FormWhispers
@formwhisperscom
·
Dec 10, 2021#FWSells $NEM Gottesfeld Stephen P, EVP and Chief S&EA Officer of NEWMONT Corp /DE/ sold 4,000 shares on 2021-12-08. https://formwhispers.com/s?t=NEM",,,
Newmont Corporation,@NewmontCorp,2021-12-10T19:34:23.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 10, 2021We are committed to embedding respect for human rights into our policies, due diligence, systems, programs and activities and ensuring its central to our strategy. #HumanRightsDay",,,
Newmont Corporation,@NewmontCorp,2021-12-10T19:34:22.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 10, 2021Newmont aligns with the 
@UN
's Guiding Principles on Business and Human Rights. The 2020 Corporate Human Rights Benchmark study by the 
@SDGBenchmarks
 states that progress has been made, but challenges remain.
worldbenchmarkingalliance.org
Corporate Human Rights Benchmark: COVID-19 Study | World Benchmarking Alliance
1
1
2",1,1,2
Newmont Corporation,@NewmontCorp,2021-12-10T00:51:37.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 10, 2021One of Newmont’s core values is integrity, which informs our mission of ensuring that we operate globally in a sustainable and responsible manner. Learn more about our approach to keeping ethics and integrity first on #InternationalAnticorruptionDay
newmont.com
Promoting a Culture of Integrity: How Newmont Demonstrates Ethical Behaviors and Business Practices
At Newmont, our values are central to the way in which we operate and our purpose of creating value and improving lives through sustainable and responsible mining. They are what differentiates us as...
2",,,2
Newmont Corporation,@NewmontCorp,2021-12-09T19:46:17.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 9, 2021Wilby is also proud of his work with the Business Integrity and Compliance team, which promotes a culture of integrity by managing our compliance program and conducting investigations. #Newmont100
1",,,1
Newmont Corporation,@NewmontCorp,2021-12-09T19:46:16.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 9, 2021Meet Wilby Cáceres Pinedo, Deputy Integrity & Compliance Officer, who has worked at Newmont for 20 years. He is a proud member of the Legal and Land team, supporting complex litigation and negotiations with local communities.
1
1",1,,1
Corporate Connect Research,@CorporateConne3,2021-12-08T20:34:43.000Z,"Corporate Connect Research
@CorporateConne3
·
Dec 8, 2021#ASXNews 
@NewmontCorp
 #gold #mining #australia
sharecafe.com.au
Oz Operations Central to Future for Newmont – ShareCafe
It was hardly a convincing upgrade for 2022 from Newmont Corp, the world’s biggest gold miner, but a good portion of it will be powered by its mines in Australia.",,,
www.sharecafe.com.au,@sharecafetweets,2021-12-08T20:34:35.000Z,"www.sharecafe.com.au
@sharecafetweets
·
Dec 8, 2021#ASXNews 
@NewmontCorp
 #gold #mining #australia
sharecafe.com.au
Oz Operations Central to Future for Newmont – ShareCafe
It was hardly a convincing upgrade for 2022 from Newmont Corp, the world’s biggest gold miner, but a good portion of it will be powered by its mines in Australia.",,,
AIPZ,@AIPZ_ZAC,2021-12-08T18:11:19.000Z,"AIPZ
@AIPZ_ZAC
·
Dec 8, 2021Continúa apoyo de Newmont para combatir pandemia en Zacatecas
#AIPZ #Zacatecas #Newmont 
@NewmontCorp
 @newmont_mexico
 @DorisVega1
 

https://aipz.mx/2021/12/08/continua-apoyo-de-newmont-para-combatir-pandemia-en-zacatecas/…
1",,,1
Dynapro Pumps,@DynaproPumps,2021-12-08T17:03:12.000Z,"Dynapro Pumps
@DynaproPumps
·
Dec 8, 2021Over the last year 
@NewmontCorp
 has made a marvelous work, not only in the field, but building a trustworthy #community with the future of #mining: Young adults! Congratulations for this partnership with Northern College's Haileybury School of Mines!
issuu.com
Mining Life & Exploration News November 2021",,,
PA Yopla,@wyopla,2021-12-08T15:00:27.000Z,"PA Yopla
@wyopla
·
Dec 8, 2021#Yanacocha incentiva y financia a mineros artesanales, porque sobre todo les compra el oro, pero con doble propósito uno para que los mineros artesanales hagan una porquería de los yacimientos y lo desacreditan, y finalmente digan mejor que explote 
@NewmontCorp
 #lagunas alto peru",,,
The_Gold & Silverback - -,@dp25041982,2021-12-08T13:40:16.000Z,"The_Gold & Silverback - -
@dp25041982
·
Dec 8, 2021@FMSilverCorp
 @NewmontCorp
 @BarrickGold
 @EDRSilverCorp
 @ArcadiaEconomic
 @silverguru22
 @InvResDynamics
 @WallStreetSilv
 clear message by big banks, they will kill gold/silver next year. consider stopping ur mines for next year, as crude higher and PM prices lower is double whammy!
zerohedge
@zerohedge
·
Dec 8, 2021
JPM 2022 equity forecast summary: sees stocks at 5050, 10Y at 2.25% oil at $90 and one rate hike in. Good luck with that",,,
TWA News,@TWANewsOfficial,2021-12-07T22:14:50.000Z,"TWA News
@TWANewsOfficial
·
Dec 7, 2021$NEM Dir FITZGERALD -Initial Statement of Ownership of NEWMONT CORP /DE/ (NEM)",,,
Mining Press / EnerNews,@MiningPress,2021-12-07T18:10:00.000Z,"Mining Press / EnerNews
@MiningPress
·
Dec 7, 2021Mining Press | Newmont Cerro Negro: Nuevas donaciones en Santa Cruz

 https://bit.ly/3owp0S8
@NewmontCorp",,,
SEC.report,@EdgarInsider,2021-12-07T11:06:56.000Z,"SEC.report
@EdgarInsider
·
Dec 7, 2021Filing for 8-K [Press/News Current Report] has been made with the SEC:  $NEM NEWMONT Corp /DE/  https://sec.report/Document/0001104659-21-146923/…",,,
RGN Magazine,@RGNonline,2021-12-07T11:05:38.000Z,"RGN Magazine
@RGNonline
·
Dec 7, 2021.
@NewmontCorp
 will pay investors in the 10-year bonds a higher interest rate if it fails to cut emissions, or fails to sufficiently boost the percentage of women in its senior leadership positions by 2030 $NEM #ESG #sustainablebonds 
@TheDigbee
 https://resourceglobalnetwork.com/2021/12/07/newmont-becomes-first-miner-to-sell-sustainability-linked-bonds/…
1
1",,1,1
Market Newswire,@Market_Newswire,2021-12-07T11:03:39.000Z,"Market Newswire
@Market_Newswire
·
Dec 7, 2021$NEM SEC Filing: 8-K Other Events - NEWMONT Corp /DE/ (0001164727) December 06
marketnewswire.live
8-K Other Events - NEWMONT Corp /DE/ (0001164727) December 06 - Market Newswire
Item 8.01 Other Events. On December 6, 2021, Newmont Corporation, a Delaware corporation (the “Company”), issued a news release announcing the pricing of its previously announced public offering of...",,,
Newmont Corporation,@NewmontCorp,2021-12-07T00:07:08.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 7, 2021The transaction maintains strength and flexibility to our balance sheet as Newmont enters a period of significant reinvestment into the business through an unmatched project pipeline.
newmont.com
Newmont Announces Pricing of 2.600% Sustainability-Linked Senior Notes Offering
Newmont Corporation (NYSE: NEM, TSX: NGT) (“Newmont” or the “Company”) announced today the pricing of its public offering of $1.0 billion aggregate principal amount of 2.600% sustainability-linked...
1
2",1,,2
Newmont Corporation,@NewmontCorp,2021-12-07T00:07:08.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 7, 2021Newmont was the first in the industry to issue a sustainability-linked bond, a further step in aligning our financing strategy with ESG practices.
newmont.com
Newmont Announces Proposed Offering of Sustainability-Linked Senior Notes
Newmont Corporation (NYSE: NEM, TSX: NGT) (“Newmont” or the “Company”) announced today its intention to offer, subject to market and other conditions, sustainability-linked senior unsecured notes...
1
1
4",1,1,4
Newmont Corporation,@NewmontCorp,2021-12-07T00:07:07.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 7, 2021Newmont continues industry-leading position in sustainable financing with sustainability-linked bond framework and notes offering, aligning our business goals with interests of our stakeholders.  https://s24.q4cdn.com/382246808/files/doc_downloads/2021/12/Newmont_SLB_Framework_(11.29.21)_vF.pdf…
1",1,,
Bloomberg Asia,@BloombergAsia,2021-12-06T23:03:41.000Z,"Bloomberg Asia
@BloombergAsia
·
Dec 7, 2021Newmont Corp., one of the world’s largest gold miners, is selling $1 billion of bonds giving it a financial incentive to cut emissions and improve corporate governance
bloomberg.com
Newmont Sells First Sustainability-Linked Bonds From a Miner
Newmont Corp., one of the world’s largest gold miners, sold $1 billion of bonds giving it a financial incentive to cut emissions and improve corporate governance, the first company in the energy-in...
1
2",1,2,
Bloomberg Green,@climate,2021-12-06T22:27:32.000Z,"Bloomberg Green
@climate
·
Dec 6, 2021Newmont Corp., one of the world’s largest gold miners, is selling $1 billion of bonds giving it a financial incentive to cut emissions and improve corporate governance
bloomberg.com
Newmont Sells First Sustainability-Linked Bonds From a Miner
Newmont Corp., one of the world’s largest gold miners, sold $1 billion of bonds giving it a financial incentive to cut emissions and improve corporate governance, the first company in the energy-in...
4
5",,4,5
Bloomberg,@business,2021-12-06T21:29:10.000Z,"Bloomberg
@business
·
Dec 6, 2021Newmont Corp., one of the world’s largest gold miners, is selling $1 billion of bonds giving it a financial incentive to cut emissions and improve corporate governance
bloomberg.com
Newmont Sells First Sustainability-Linked Bonds From a Miner
Newmont Corp., one of the world’s largest gold miners, sold $1 billion of bonds giving it a financial incentive to cut emissions and improve corporate governance, the first company in the energy-in...
2
8
29",2,8,29
Bloomberg,@business,2021-12-06T21:28:02.000Z,"Bloomberg
@business
·
Dec 6, 2021Newmont Corp., one of the world’s largest gold miners, is selling $1 billion of bonds giving it a financial incentive to cut emissions and improve corporate governance
bloomberg.com
Newmont Sells First Sustainability-Linked Bonds From a Miner
Newmont Corp., one of the world’s largest gold miners, sold $1 billion of bonds giving it a financial incentive to cut emissions and improve corporate governance, the first company in the energy-in...
2
10
19",2,10,19
Sam Nichols,@00schedule,2021-12-06T21:24:02.000Z,"Sam Nichols
@00schedule
·
Dec 6, 2021Replying to 
@goldenveg2
 @BarrickGold
 and 2 others
Starts with a quid at the moment. When people realise Rio is going to make Cascabel look like its very small brother then multi quids.
2
3",,2,3
ESG Today,@EsgToday,2021-12-06T15:31:53.000Z,"ESG Today
@EsgToday
·
Dec 6, 2021@NewmontCorp
 launches mining industry’s first sustainability-linked bond offering

https://esgtoday.com/newmont-launches-mining-industrys-first-sustainability-linked-bond-offering/…
#ESG #sustainablefinance #mining #sustainabilitylinked #miningindustry #emissionsreduction #diversity #sustainability
esgtoday.com
Newmont Launches Mining Industry’s First Sustainability-linked Bond Offering - ESG Today
Gold mining giant Newmont Corporation announced today the launch of the mining industry’s first sustainability-linked bond offering, with the cost of debt tied to the company’s climate and diversity...",,,
goldenveg,@goldenveg2,2021-12-06T15:22:03.000Z,"goldenveg
@goldenveg2
·
Dec 6, 2021Whats fair value, soon with all these satelite mre getting sorted soon peoples old fair value will have to start increasing also . im looking at from where we are now x3-x5 for a min fair value to enticing offer fair value, that will go up very soon with  a few mre’s and a pfs
1
4",1,,4
Sam Nichols,@00schedule,2021-12-06T15:06:56.000Z,"Sam Nichols
@00schedule
·
Dec 6, 2021Yes I love a Chinese takeout 
1
2",,1,2
Sam Nichols,@00schedule,2021-12-06T15:02:52.000Z,"Sam Nichols
@00schedule
·
Dec 6, 2021Don’t BHP have 4 geologists just watching what Solgold are doing.Dint worry I am sure Twiggy Forest will return the favor on Solgold and Solaris like what they did with Noront to ensure a fair value is achieved for these world class copper assets.
1
2",,1,2
Argent Or Infos,@ArgentumAurum,2021-12-05T09:00:42.000Z,"Argent Or Infos
@ArgentumAurum
·
Dec 5, 2021Newmont Corp veut produire plus d'un million d'onces au Ghana en 2022
agenceecofin.com
Newmont Corp veut produire plus d’un million d’onces au Ghana en 2022
Depuis sa fusion avec Goldcorp en janvier 2019, l’américain Newmont est le premier producteur mondial d’or devant Barrick. En Afrique, la compagnie est seulement active au Ghana avec les mines d’or...",,,
Lah - Lah,@Beulah_Phama,2021-12-05T05:37:26.000Z,"Lah - Lah
@Beulah_Phama
·
Dec 5, 2021Replying to 
@TomTheProducer1
 @MiningIndaba
 and 10 others
I hope the miners know its their day.",,,
FormWhispers,@formwhisperscom,2021-12-05T04:23:12.000Z,"FormWhispers
@formwhisperscom
·
Dec 5, 2021#FWSells $NEM Palmer Thomas Ronald, President & CEO of NEWMONT Corp /DE/ sold 7,000 shares on 2021-12-01. https://formwhispers.com/s?t=NEM",,,
FormWhispers,@formwhisperscom,2021-12-05T04:23:10.000Z,"FormWhispers
@formwhisperscom
·
Dec 5, 2021#FWSells $NEM Rhodes Blake, SVP, Strategic Development of NEWMONT Corp /DE/ sold 500 shares on 2021-12-01. https://formwhispers.com/s?t=NEM",,,
Quantcha Trade Ideas,@QuantchaIdeas,2021-12-05T03:12:48.000Z,"Quantcha Trade Ideas
@QuantchaIdeas
·
Dec 5, 2021StockTwits Trending Alert: Trading recent interest in NEWMONT CORP $NEM https://ideas.quantcha.com/2021/12/04/stocktwits-trending-alert-trading-recent-interest-in-newmont-corp-nem-2/…",,,
JeminiCapital,@CapitalJemini,2021-12-05T00:16:46.000Z,"JeminiCapital
@CapitalJemini
·
Dec 5, 2021This is pretty close to 
@K92Mining
 and in the same country as #gold majors 
@BarrickGold
 @NewmontCorp
 @RioTinto
 #producers",,,
Newmont Corporation,@NewmontCorp,2021-12-04T15:05:02.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 4, 2021Meet Caroline Fréchette, HR and Camp Logistics Superintendent at our Éléonore mine. Caroline believes employees are our wealth, and we must do what we can to take care of them. Learn more: https://bit.ly/3mvBvLu
1
1",,1,1
aistockfinder,@aistockfinder,2021-12-04T06:53:59.000Z,"aistockfinder
@aistockfinder
·
Dec 4, 2021$NEM https://aistockfinder.com/stock-forecast/NEM… Newmont Corp. Our predictive algorithm has predicted this equity has a neutral short term outlook with a flat long term setup #Investing #Equity #business
aistockfinder.com
Newmont Mining Corp - NEM - Stock price forecast
We use big data and artificial intelligence to forecast the stock price of Newmont Corp",,,
LOUIS WOOLF,@torvale1953,2021-12-03T17:52:10.000Z,"LOUIS WOOLF
@torvale1953
·
Dec 3, 2021Newmont Corp forms bearish ""Downside Breakout"" chart pattern
1",,,1
David Cranmer Underdown,@DavidCranmerUn1,2021-12-02T14:50:21.000Z,"David Cranmer Underdown
@DavidCranmerUn1
·
Dec 2, 2021Canada. 

In 1927, Cornelius Vanderbilt Whitney (a member of the Whitney family of New York), along with Newmont Mining Corp and Mining Corp of Canada Ltd., founded Hudson Bay Mining & Smelting (HBM&S), which took over controlling interest in the Flin Flon property.

After
1",1,,
Quantcha Trade Ideas,@QuantchaIdeas,2021-12-02T12:12:46.000Z,"Quantcha Trade Ideas
@QuantchaIdeas
·
Dec 2, 2021StockTwits Trending Alert: Trading recent interest in NEWMONT CORP $NEM https://ideas.quantcha.com/2021/12/02/stocktwits-trending-alert-trading-recent-interest-in-newmont-corp-nem/…",,,
#Shadowbanned,@grantrobertb,2021-12-02T05:34:51.000Z,"#Shadowbanned
@grantrobertb
·
Dec 2, 2021When Miners, and Energy Producers start selling some of their labor intensive, tangible production for ""limited-supply"" cryptos (versus endless fiat spun out of thin air) then fiat's dominance will certainly dwindle. 
@NewmontCorp
 @BarrickGold
 @exxonmobil
redpillbot
@redpillb0t
·
Dec 2, 2021
As more programmers build smart contracts on top of bitcoin's blockchain, there is the potential for #bitcoin to become more of a player in the world of DeFi, or decentralized finance.
1",,1,
CMEWA,@CMEWA,2021-12-02T03:42:46.000Z,"CMEWA
@CMEWA
·
Dec 2, 2021Referencing AngloGold Ashanti, 
@NewcrestMining
, and 
@NewmontCorp
 amongst others, the 
@GOLDCOUNCIL
 has released a report that highlights the positive social and economic impact of its members, including a $37.9b contribution to GDP and #job creation. #gold http://bit.ly/3DcP9Jx
Newmont Australia and 6 others
2",,,2
The ASIA Miner,@theasiaminer,2021-12-02T03:00:16.000Z,"The ASIA Miner
@theasiaminer
·
Dec 2, 2021Northern Star will soon own more power after buying 
@NewmontCorp
’s power business from its Australian division for US$95 million. The move comes after the former paid $25 million for a 50% interest in Kalgoorlie Consolidated Gold Mines.

Find out more: http://ow.ly/fC9Q50H0b6m",,,
MGCrushIt,@MGCrushIt,2021-12-02T00:08:17.000Z,"MGCrushIt
@MGCrushIt
·
Dec 2, 2021$BRYYF Only a matter of time! Which is one buying 
$BRYYF?

Gold stocks to buy as inflation rises:

Barrick Gold Corp. (GOLD)
BHP Group Ltd. (BHP)
Franco-Nevada Corp. (FNV)
Gold Fields Ltd. (GFI)
Newmont Corp. (NEM)
Pretium Resources Inc. (PVG)
Wheaton Precious Metals Corp. (WPM)
1
10",,1,10
Newmont Corporation,@NewmontCorp,2021-12-01T19:04:06.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 1, 2021We are pleased to report on Newmont Canada’s commitments to host communities and recognize the environmental, social and economic achievements at each of our operations.

View our 2020 Canadian Sustainability Report here: https://bit.ly/32ijJ7Q
1",,,1
Universal Field Robots,@UFRobots,2021-11-30T22:00:47.000Z,"Universal Field Robots
@UFRobots
·
Nov 30, 2021Congratulations to 
@NewmontCorp
 on forming a strategic #alliance with 
@CaterpillarInc
 to deliver a fully connected, #automated, zero-carbon emitting, end-to-end #mining system > https://australianmining.com.au/news/newmont-caterpillar-form-net-zero-partnership/…

#Automation #Technology #Collaboration #Innovation #Sustainability",,,
staffpro,@staffpro11,2021-11-30T20:43:39.000Z,"staffpro
@staffpro11
·
Nov 30, 2021@BarrickGold
 @NewmontCorp
 @kinrossgold
  Please just put the world out of it's misery already and become the world's first miner/healthcare company #gold $GOLD $NEM
pubs.rsc.org
The rapid diagnosis and effective inhibition of coronavirus using spike antibody attached gold...
Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), the cause of the coronavirus disease that began in 2019 (COVID-19), has been responsible for 1.4 million deaths worldwide as of 13...",,,
Japan Gold Corp.,@japangoldcorp,2021-11-30T18:04:41.000Z,"Japan Gold Corp.
@japangoldcorp
·
Nov 30, 2021Japan Gold has two of the world’s largest #gold #miners, 
@BarrickGold
 and 
@NewmontCorp
, deeply embedded in our business.

For more updates on our bright future, watch the full live webinar replay here: https://bit.ly/3CMg4wI

$JG.V $JGLDF",,,
Seeking Alpha,@SeekingAlpha,2021-11-30T08:11:47.000Z,"Seeking Alpha
@SeekingAlpha
·
Nov 30, 2021$NEM - Newmont Corp.: Accumulating On Weakness. https://seekingalpha.com/article/4472456-newmont-corp-stock-earnings-accumulating-on-weakness?source=feed_f&utm_campaign=twitter_automated&utm_content=article&utm_medium=social&utm_source=twitter_automated… #trading #stockmarket #economy
seekingalpha.com
Newmont Corp. Earnings: Accumulating On Weakness (NYSE:NEM)
Newmont's revenues were $2.90 billion, and net income was $3 million, or $0.00 per diluted share, in 3Q21. I recommend buying NEM at or below $54.
1",,,1
NXTmine,@NXT_mine,2021-11-29T22:07:41.000Z,"NXTmine
@NXT_mine
·
Nov 29, 2021Top Copper Stocks To Watch

1. Newmont Corp $NEM
2. Harmony Gold Mining Company $HMY
3. Southern Copper Corp $SCCO

$PXA.V $CPER #stocks #trading #BatteryMetals #mining

#copper #stocks #mining #trading

https://snip.ly/ft5tu1
1",,,1
DarkPulse,@DarkPulseTech,2021-11-29T21:35:42.000Z,"DarkPulse
@DarkPulseTech
·
Nov 29, 2021Mining operations Volumetrics with AI enabled drone technology- from DarkPulse. 
@MSHA_DOL
 @mining
 @NewmontCorp
 @miningnews
 @NIOSH
 @NIOSHMining
 @MineWorkers
7
58",,7,58
Newmont Corporation,@NewmontCorp,2021-11-29T18:05:03.000Z,"Newmont Corporation
@NewmontCorp
·
Nov 29, 2021Join us this Thursday, December 2 at 9:00 a.m. Eastern Time as we provide our 2022 guidance and longer-term outlook. Register for the webcast here: https://bit.ly/3HyzuYG
6
7",,6,7
Pikes Peak Newspapers,@NewsPikesPeak,2021-11-28T19:42:00.000Z,"Pikes Peak Newspapers
@NewsPikesPeak
·
Nov 28, 2021Newmont Corp., owner of Cripple Creek & Victor mine, issues COVID-19 vaccine mandate for all employees 

#PikesPeakCourier

https://gazette.com/pikespeakcourier/newmont-corp-issues-covid-19-vaccine-mandate-for-all-employees/article_ab9e99ca-494c-11ec-83af-17c66c8dcca7.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share… via 
@csgazette
gazette.com
Newmont Corp. issues COVID-19 vaccine mandate for all employees
VICTOR • Employees of Newmont Corp. have until Jan. 31 to comply with a mandate that requires all employees to be vaccinated for the coronavirus. The mandate includes third-party contractors.",,,
PA Yopla,@wyopla,2021-11-28T15:22:21.000Z,"PA Yopla
@wyopla
·
Nov 28, 2021#Yanacocha piensa que hacen un trabajo de responsable de social, haciendo más pobres a las mayorías y más ricos a unos pocos, solo por que le dan su tajada a cada gerente de 
@NewmontCorp
 @minerayanacocha",,,
PA Yopla,@wyopla,2021-11-27T22:07:45.000Z,"PA Yopla
@wyopla
·
Nov 27, 2021Sigue el gerente de relaciones comunitarias de #Yanacocha Fernándo cabanillas interviniendo a favor de su empresa contratista el aliso apesar que está se quedó con su sueldos de sus trabajadores y les estafo, cabanillas estará recibiendo su cheque. 
@NewmontCorp
 @MineraYanacocha",,,
Newmont Corporation,@NewmontCorp,2021-11-27T16:00:22.000Z,"Newmont Corporation
@NewmontCorp
·
Nov 27, 2021Newmont’s Cerro Negro mine has won the 
@AmChamArgentina
 Entrepreneurial Business Citizenship Award for maintaining a safe operation, ensuring job continuity, providing community support and creating a health emergency protocol: https://bit.ly/3FHGiBm
1
2
4",1,2,4
Communist Stock Analysis,@communiststocks,2021-11-27T13:00:23.000Z,"Communist Stock Analysis
@communiststocks
·
Nov 27, 2021Newmont Corp - $NEM

 QUOTE
$NEM was UP  on Fri Nov 26
Closed at 55.94 USD for a 0.85% gain from previous close
  

 ANALYSIS
Newmont Corp should be nationalized
☭ ☭ ☭",,,
Newmont Corporation,@NewmontCorp,2021-11-26T16:00:28.000Z,"Newmont Corporation
@NewmontCorp
·
Nov 26, 2021The Tanami Titeline Exploration/Drilling team, a 2020 Newmont CEO Safety Awards winner, donated its $15,000 prize to 
@VarietyAU
. Variety gives support to children and families that are facing sickness or coping with special needs. Learn more: https://bit.ly/30ibjMK
@NewmontAu
1
1
6",1,1,6
Communist Stock Analysis,@communiststocks,2021-11-26T01:02:31.000Z,"Communist Stock Analysis
@communiststocks
·
Nov 26, 2021Newmont Corp - $NEM

 QUOTE
$NEM was DOWN  on Wed Nov 24
Closed at 55.47 USD for a -0.04% loss from previous close
  

 ANALYSIS
Newmont Corp should be nationalized
☭ ☭ ☭",,,
